object	telescope	filter	aperture	utc	mjd	mag	mag_err	zp_mag	zp_mag_err	phase_angle	heliocentric_au	true_anomaly
C/2019 U5 	ATLAS-HKO	O_ATLAS	16	2021-05-30 11:22:29	59364.47394686111	16.66618450879894	0.03707271069288254	25.8218031367992	0.005	8.388497860307073	6.690949529865229	274.7685766577466
C/2019 U5 	ATLAS-HKO	O_ATLAS	16	2021-06-03 09:30:21	59368.396083461106	16.613157386301378	0.026390988379716873	25.8288031367992	0.005	8.41562902035715	6.665964502410606	275.00222948270516
C/2019 U5 	ATLAS-HKO	O_ATLAS	10	2021-06-03 09:30:21	59368.396083461106	17.06587039899669	0.024322209879755974	25.8288031367992	0.005	8.41562902035715	6.665964502410606	275.00222948270516
C/2019 U5 	ATLAS-HKO	O_ATLAS	10	2021-06-03 09:41:24	59368.40375896111	16.977928565500598	0.024350173771381378	25.8328031367992	0.005	8.415687742650862	6.665915627940707	275.00268833586006
C/2019 U5 	ATLAS-HKO	O_ATLAS	16	2021-06-03 09:41:24	59368.40375896111	16.649953292368274	0.026034941896796227	25.8328031367992	0.005	8.415687742650862	6.665915627940707	275.00268833586006
C/2019 U5 	ATLAS-HKO	O_ATLAS	10	2021-06-03 10:18:38	59368.429608561106	16.943796302317004	0.020310265943408012	25.8358031367992	0.005	8.415885780524789	6.665750944078441	275.00423450589744
C/2019 U5 	ATLAS-HKO	O_ATLAS	16	2021-06-03 10:18:38	59368.429608561106	16.63544287824474	0.02565581724047661	25.8358031367992	0.005	8.415885780524789	6.665750944078441	275.00423450589744
C/2019 U5 	ATLAS-HKO	O_ATLAS	10	2021-06-03 10:23:15	59368.43281456111	16.960924437998155	0.022212544456124306	25.8378031367992	0.005	8.41591036288241	6.6657305244842044	275.0044262252379
C/2019 U5 	ATLAS-HKO	O_ATLAS	16	2021-06-03 10:23:15	59368.43281456111	16.599267295358995	0.025866761803627014	25.8378031367992	0.005	8.41591036288241	6.6657305244842044	275.0044262252379
C/2019 U5 	ATLAS-HKO	O_ATLAS	16	2021-06-03 10:27:51	59368.436016361105	16.609182616709095	0.03944443166255951	25.8308031367992	0.005	8.41593485076154	6.665710178612849	275.00461725361635
C/2019 U5 	ATLAS-HKO	O_ATLAS	10	2021-06-03 10:27:51	59368.436016361105	17.087369224069935	0.03378095477819443	25.8308031367992	0.005	8.41593485076154	6.665710178612849	275.00461725361635
C/2019 U5 	ATLAS-HKO	O_ATLAS	10	2021-06-07 10:18:46	59372.42970476111	16.924712035654405	0.02086043544113636	25.8318031367992	0.005	8.449613993304187	6.640278462922488	275.2443547772169
C/2019 U5 	ATLAS-HKO	O_ATLAS	16	2021-06-07 10:18:46	59372.42970476111	16.599942061899522	0.022885771468281746	25.8318031367992	0.005	8.449613993304187	6.640278462922488	275.2443547772169
C/2019 U5 	ATLAS-HKO	O_ATLAS	10	2021-06-07 10:21:24	59372.43153326111	16.90600611829601	0.017562126740813255	25.8308031367992	0.005	8.44963082385161	6.640266819969286	275.24446497253473
C/2019 U5 	ATLAS-HKO	O_ATLAS	16	2021-06-07 10:21:24	59372.43153326111	16.60164477491222	0.02190612256526947	25.8308031367992	0.005	8.44963082385161	6.640266819969286	275.24446497253473
C/2019 U5 	ATLAS-HKO	O_ATLAS	16	2021-06-07 10:25:23	59372.43429566111	16.599219176767686	0.02601189725100994	25.8318031367992	0.005	8.449656297403422	6.640249208167187	275.24463166109365
C/2019 U5 	ATLAS-HKO	O_ATLAS	10	2021-06-07 10:25:23	59372.43429566111	16.900914046762804	0.020480528473854065	25.8318031367992	0.005	8.449656297403422	6.640249208167187	275.24463166109365
C/2019 U5 	ATLAS-HKO	O_ATLAS	10	2021-06-07 10:32:49	59372.439463961106	16.915749953745227	0.019152166321873665	25.8328031367992	0.005	8.449703837324115	6.640216342638261	275.24494272246517
C/2019 U5 	ATLAS-HKO	O_ATLAS	16	2021-06-07 10:32:49	59372.439463961106	16.597080634592395	0.02700619027018547	25.8328031367992	0.005	8.449703837324115	6.640216342638261	275.24494272246517
C/2019 U5 	ATLAS-HKO	O_ATLAS	16	2021-06-11 10:51:21	59376.452329361106	16.559546760080675	0.023014327511191368	25.8378031367992	0.005	8.489786548347656	6.614672287752104	275.4876898561185
C/2019 U5 	ATLAS-HKO	O_ATLAS	10	2021-06-11 10:51:21	59376.452329361106	16.87221556043468	0.023061087355017662	25.8378031367992	0.005	8.489786548347656	6.614672287752104	275.4876898561185
C/2019 U5 	ATLAS-HKO	O_ATLAS	16	2021-06-11 11:03:16	59376.46061086111	16.4986351771339	0.022783292457461357	25.8388031367992	0.005	8.489875656833487	6.614619620506902	275.48819239151794
C/2019 U5 	ATLAS-HKO	O_ATLAS	10	2021-06-11 11:03:16	59376.46061086111	16.843567733286243	0.02173609286546707	25.8388031367992	0.005	8.489875656833487	6.614619620506902	275.48819239151794
C/2019 U5 	ATLAS-HKO	O_ATLAS	10	2021-06-11 11:09:14	59376.46475346111	16.881652312754017	0.024827102199196815	25.8398031367992	0.005	8.48992028696817	6.614593250071081	275.4884440136399
C/2019 U5 	ATLAS-HKO	O_ATLAS	16	2021-06-11 11:09:14	59376.46475346111	16.581898169992787	0.02339578978717327	25.8398031367992	0.005	8.48992028696817	6.614593250071081	275.4884440136399
C/2019 U5 	ATLAS-HKO	O_ATLAS	16	2021-06-11 11:27:06	59376.477161061106	16.56862628888927	0.022173242643475533	25.8388031367992	0.005	8.49005396039234	6.614514286149385	275.48919748629305
C/2019 U5 	ATLAS-HKO	O_ATLAS	10	2021-06-11 11:27:06	59376.477161061106	16.890190009592395	0.020988991484045982	25.8388031367992	0.005	8.49005396039234	6.614514286149385	275.48919748629305
C/2019 U5 	ATLAS-HKO	O_ATLAS	10	2021-06-19 09:11:01	59384.38265056111	16.87346917676769	0.02749066799879074	25.8248031367992	0.005	8.587003048942744	6.564222438822905	275.97296212249563
C/2019 U5 	ATLAS-HKO	O_ATLAS	16	2021-06-19 09:11:01	59384.38265056111	16.497109237192493	0.026909608393907547	25.8248031367992	0.005	8.587003048942744	6.564222438822905	275.97296212249563
C/2019 U5 	ATLAS-HKO	O_ATLAS	16	2021-06-19 09:12:19	59384.38356426111	16.48846733045421	0.02953576110303402	25.8288031367992	0.005	8.587015423931879	6.564216698136317	275.9730177897309
C/2019 U5 	ATLAS-HKO	O_ATLAS	10	2021-06-19 09:12:19	59384.38356426111	16.810779685495714	0.026765216141939163	25.8288031367992	0.005	8.587015423931879	6.564216698136317	275.9730177897309
C/2019 U5 	ATLAS-HKO	O_ATLAS	10	2021-06-19 09:14:58	59384.38539356111	16.850329513071397	0.02442270703613758	25.8288031367992	0.005	8.587040646213707	6.564204995961782	275.9731312656233
C/2019 U5 	ATLAS-HKO	O_ATLAS	16	2021-06-19 09:14:58	59384.38539356111	16.57108795118175	0.03176575526595116	25.8288031367992	0.005	8.587040646213707	6.564204995961782	275.9731312656233
